D:\MassHunter\GCMS\1\data\metastasis_lineages_3replicates_3runs_10302020\L_plate2_run2_10302020.D Sat Oct 31 04:27:46 2020
Start of data points
5.99327	167961
5.99952	171143
6.00578	178874
6.01203	172820
6.01828	171913
6.02455	163302
6.03080	166169
6.03705	186286
6.04332	204116
6.04957	206771
6.05582	184519
6.06208	199693
6.06833	212454
6.07458	210079
6.08085	185824
6.08710	173321
6.09335	197900
6.09960	386484
6.10587	774990
6.11212	1042670
6.11837	898915
6.12463	533004
6.13088	295461
6.13713	207906
6.14340	199513
6.14965	245977
6.15590	389770
6.16217	659120
6.16842	946482
6.17467	972551
6.18093	704250
6.18718	406837
6.19343	247386
6.19970	193642
6.20595	171418
6.21220	165165
6.21847	157914
6.22472	157701
6.23097	170832
6.23723	176693
6.24348	180140
6.24973	171203
6.25600	172223
6.26225	161208
6.26850	168227
6.27477	182984
6.28102	183641
6.28727	172459
6.29353	183000
6.29978	213336
6.30603	306682
6.31230	517530
6.31855	991945
6.32480	2383799
6.33105	5805719
6.33732	9962986
6.34357	1.136972E+07
6.34982	7184038
6.35608	2441815
6.36233	590734
6.36858	255116
6.37485	215379
6.38110	206667
6.38735	213369
6.39362	221915
6.39987	285846
6.40612	450827
6.41238	643591
6.41863	710231
6.42488	694288
6.43115	847991
6.43740	977001
6.44365	877771
6.44992	889746
6.45617	1850081
6.46242	4758535
6.46868	1.047065E+07
6.47493	1.830905E+07
6.48118	2.607445E+07
6.48745	3.328853E+07
6.49370	3.951092E+07
6.49995	4.426318E+07
6.50622	4.660185E+07
6.51247	4.665246E+07
6.51872	4.604506E+07
6.52498	4.549623E+07
6.53123	3.420322E+07
6.53748	3304391
6.54373	830978
6.55000	806873
6.55625	927823
6.56250	1108178
6.56877	1634260
6.57502	2407847
6.58127	2581788
6.58753	1714417
6.59378	813486
6.60003	415684
6.60630	322529
6.61255	294872
6.61880	281210
6.62507	276238
6.63132	281365
6.63757	286323
6.64383	293100
6.65008	290134
6.65633	284703
6.66260	331566
6.66885	441353
6.67510	520890
6.68137	466994
6.68762	361047
6.69387	303200
6.70013	275821
6.70638	279320
6.71263	301223
6.71890	313628
6.72515	332072
6.73140	340305
6.73767	360632
6.74392	376259
6.75017	374981
6.75642	369017
6.76268	371927
6.76893	378760
6.77518	378048
6.78145	371852
6.78770	380838
6.79395	400487
6.80022	445547
6.80647	495926
6.81272	515046
6.81898	502826
6.82523	489361
6.83148	469170
6.83775	490529
6.84400	553161
6.85025	599359
6.85652	568220
6.86277	525583
6.86902	520649
6.87528	599809
6.88153	789698
6.88778	954330
6.89405	893826
6.90030	705487
6.90655	563970
6.91282	502458
6.91907	467083
6.92532	455600
6.93158	447137
6.93783	438719
6.94408	441594
6.95035	438749
6.95660	427055
6.96285	406507
6.96912	391245
6.97537	378323
6.98162	369965
6.98787	372971
6.99413	340941
7.00038	326479
7.00663	313203
7.01290	325956
7.01915	383484
7.02540	605174
7.03167	1328244
7.03792	3253472
7.04417	6258737
7.05043	8611302
7.05668	7607802
7.06293	4100538
7.06920	1460415
7.07545	479990
7.08170	259601
7.08797	209110
7.09422	189120
7.10047	186059
7.10673	177833
7.11298	163456
7.11923	156483
7.12550	156151
7.13175	173374
7.13800	249241
7.14427	415526
7.15052	582515
7.15677	594849
7.16303	404316
7.16928	239676
7.17553	162274
7.18180	146708
7.18805	144322
7.19430	156893
7.20055	211030
7.20682	252247
7.21307	234729
7.21932	185970
7.22558	154435
7.23183	146830
7.23808	163871
7.24435	197222
7.25060	290418
7.25685	497689
7.26312	766575
7.26937	860414
7.27562	683226
7.28188	412528
7.28813	241695
7.29438	179420
7.30065	162349
7.30690	159004
7.31315	153832
7.31942	135061
7.32567	132338
7.33192	125291
7.33818	127391
7.34443	121397
7.35068	120578
7.35695	120505
7.36320	116468
7.36945	114717
7.37572	126384
7.38197	129179
7.38822	150644
7.39448	162388
7.40073	152440
7.40698	151391
7.41323	174891
7.41950	238281
7.42575	312826
7.43200	350799
7.43827	321396
7.44452	248031
7.45077	188779
7.45703	155114
7.46328	166861
7.46953	170800
7.47580	180336
7.48205	180969
7.48830	204269
7.49457	243818
7.50082	321685
7.50707	390233
7.51333	362044
7.51958	262857
7.52583	169578
7.53210	132856
7.53835	125999
7.54460	158922
7.55087	442842
7.55712	1749527
7.56337	5623058
7.56963	1.281866E+07
7.57588	2.190896E+07
7.58213	2.789014E+07
7.58840	2.67041E+07
7.59465	1.606786E+07
7.60090	6268063
7.60717	3212496
7.61342	2486928
7.61967	1742393
7.62593	1101032
7.63218	699148
7.63843	454677
7.64468	317753
7.65095	240315
7.65720	205954
7.66345	202826
7.66972	239917
7.67597	330368
7.68222	432588
7.68848	473543
7.69473	371102
7.70098	256215
7.70725	224611
7.71350	274554
7.71975	358528
7.72602	398669
7.73227	361157
7.73852	296099
7.74478	244722
7.75103	201573
7.75728	163034
7.76355	152798
7.76980	147399
7.77605	155550
7.78232	175165
7.78857	171953
7.79482	161857
7.80108	157197
7.80733	152978
7.81358	150167
7.81985	180068
7.82610	252378
7.83235	311043
7.83862	317894
7.84487	270695
7.85112	231288
7.85737	232409
7.86363	286613
7.86988	311931
7.87613	284678
7.88240	235408
7.88865	196816
7.89490	175069
7.90117	173430
7.90742	179928
7.91367	192540
7.91993	200485
7.92618	188788
7.93243	179418
7.93870	180990
7.94495	201531
7.95120	276987
7.95747	361470
7.96372	368087
7.96997	313615
7.97623	274710
7.98248	301008
7.98873	408215
7.99500	678564
8.00125	943685
8.00750	1220133
8.01377	1646517
8.02002	2326189
8.02627	2526096
8.03253	1963464
8.03878	1197542
8.04503	883121
8.05130	900528
8.05755	937848
8.06380	829498
8.07007	578580
8.07632	364263
8.08257	343822
8.08882	472070
8.09508	621395
8.10133	735145
8.10758	849913
8.11385	1120674
8.12010	1450598
8.12635	1327604
8.13262	819584
8.13887	422466
8.14512	253389
8.15138	196774
8.15763	176295
8.16388	167369
8.17015	167030
8.17640	159288
8.18265	149145
8.18892	144030
8.19517	149409
8.20142	148594
8.20768	145438
8.21393	143354
8.22018	168872
8.22645	230267
8.23270	363000
8.23895	462796
8.24522	447317
8.25147	338614
8.25772	255751
8.26398	222231
8.27023	198631
8.27648	204580
8.28275	219520
8.28900	239614
8.29525	230537
8.30152	203883
8.30777	158767
8.31402	133712
8.32027	121963
8.32653	123541
8.33278	132802
8.33903	133320
8.34530	135010
8.35155	134576
8.35780	135097
8.36407	144377
8.37032	144487
8.37657	143602
8.38283	138154
8.38908	136860
8.39533	181995
8.40160	337831
8.40785	600148
8.41410	759499
8.42037	649034
8.42662	385083
8.43287	233952
8.43913	185250
8.44538	198294
8.45163	206254
8.45790	214238
8.46415	201036
8.47040	182774
8.47667	166633
8.48292	168637
8.48917	160169
8.49543	157246
8.50168	165106
8.50793	180219
8.51420	182049
8.52045	160005
8.52670	149144
8.53295	130327
8.53922	128266
8.54547	124259
8.55172	128568
8.55798	173705
8.56423	282385
8.57048	476208
8.57675	788372
8.58300	1277061
8.58925	1870688
8.59552	2134423
8.60177	1879086
8.60802	1934252
8.61428	3820042
8.62053	8523727
8.62678	1.409465E+07
8.63305	1.597821E+07
8.63930	1.215034E+07
8.64555	5434256
8.65182	1443801
8.65807	407608
8.66432	249267
8.67058	221808
8.67683	222041
8.68308	202861
8.68935	196479
8.69560	205934
8.70185	210474
8.70812	228335
8.71437	243452
8.72062	238076
8.72688	220459
8.73313	185713
8.73938	180798
8.74563	208045
8.75190	205334
8.75815	182508
8.76440	154102
8.77067	127713
8.77692	119150
8.78317	110053
8.78943	102528
8.79568	95540
8.80193	90040
8.80820	83187
8.81445	84263
8.82070	86738
8.82697	113251
8.83322	257896
8.83947	749051
8.84573	2043158
8.85198	4097108
8.85823	6311659
8.86450	7139985
8.87075	6419448
8.87700	5080598
8.88327	4562605
8.88952	4584619
8.89577	3617555
8.90203	1700946
8.90828	627896
8.91453	283806
8.92080	176704
8.92705	141204
8.93330	124266
8.93957	116293
8.94582	121052
8.95207	142876
8.95833	177593
8.96458	218695
8.97083	253368
8.97708	264825
8.98335	274027
8.98960	306733
8.99585	397667
9.00212	555916
9.00837	716972
9.01462	757752
9.02088	625941
9.02713	412785
9.03338	367474
9.03965	508351
9.04590	724026
9.05215	741034
9.05842	538164
9.06467	322201
9.07092	198845
9.07718	156761
9.08343	143568
9.08968	149781
9.09595	158006
9.10220	169203
9.10845	157368
9.11472	135105
9.12097	114162
9.12722	110269
9.13348	106433
9.13973	121995
9.14598	132269
9.15225	160556
9.15850	200138
9.16475	252433
9.17102	271894
9.17727	269516
9.18352	289852
9.18977	344475
9.19603	383561
9.20228	329124
9.20853	237946
9.21480	157631
9.22105	120205
9.22730	108273
9.23357	126396
9.23982	161540
9.24607	211406
9.25233	240512
9.25858	209977
9.26483	155405
9.27110	109259
9.27735	94628
9.28360	93112
9.28987	112509
9.29612	150992
9.30237	213419
9.30863	263637
9.31488	292813
9.32113	323282
9.32740	326491
9.33365	353362
9.33990	498336
9.34617	799576
9.35242	1047885
9.35867	1005224
9.36493	675785
9.37118	410079
9.37743	615409
9.38370	2087185
9.38995	5733633
9.39620	1.060108E+07
9.40245	1.299938E+07
9.40872	1.05514E+07
9.41497	5343190
9.42122	1747317
9.42748	759656
9.43373	1480770
9.43998	5020679
9.44625	1.248683E+07
9.45250	2.172332E+07
9.45875	2.654128E+07
9.46502	2.400973E+07
9.47127	1.435499E+07
9.47752	5025674
9.48378	1328156
9.49003	450537
9.49628	247610
9.50255	183663
9.50880	168232
9.51505	168100
9.52132	177974
9.52757	184372
9.53382	178475
9.54008	175844
9.54633	166136
9.55258	156884
9.55885	144136
9.56510	145541
9.57135	163063
9.57762	181663
9.58387	190118
9.59012	177685
9.59638	173027
9.60263	173285
9.60888	206766
9.61515	248228
9.62140	246142
9.62765	202383
9.63390	152833
9.64017	131690
9.64642	123689
9.65267	131056
9.65893	131892
9.66518	120409
9.67143	141930
9.67770	357944
9.68395	1279610
9.69020	3878511
9.69647	8305027
9.70272	1.143351E+07
9.70897	1.080305E+07
9.71523	6459582
9.72148	2647016
9.72773	1717599
9.73400	2478646
9.74025	3264018
9.74650	3123718
9.75277	1933212
9.75902	799905
9.76527	316266
9.77153	219604
9.77778	159865
9.78403	146881
9.79030	128456
9.79655	118382
9.80280	112271
9.80907	110167
9.81532	105827
9.82157	129349
9.82783	108625
9.83408	111581
9.84033	134724
9.84658	187575
9.85285	387381
9.85910	1470144
9.86535	4546778
9.87162	7986722
9.87787	1.234342E+07
9.88412	1.213528E+07
9.89038	8578801
9.89663	3626382
9.90288	1670744
9.90915	1670065
9.91540	1814639
9.92165	1323171
9.92792	687445
9.93417	331582
9.94042	208941
9.94668	190351
9.95293	228093
9.95918	331974
9.96545	595726
9.97170	980689
9.97795	1421067
9.98422	1981085
9.99047	2653825
9.99672	3154223
10.00298	2736671
10.00923	1818393
10.01548	923487
10.02175	486964
10.02800	331812
10.03425	251435
10.04052	213105
10.04677	210882
10.05302	213961
10.05927	195506
10.06553	173223
10.07178	155857
10.07803	145013
10.08430	152130
10.09055	176315
10.09680	201669
10.10307	215930
10.10932	217654
10.11557	203568
10.12183	189426
10.12808	170441
10.13433	152262
10.14060	143304
10.14685	138150
10.15310	137130
10.15937	141820
10.16562	141501
10.17187	143905
10.17813	153838
10.18438	168007
10.19063	182297
10.19690	171732
10.20315	165733
10.20940	151365
10.21567	170426
10.22192	261980
10.22817	444456
10.23443	669365
10.24068	820388
10.24693	819986
10.25320	648031
10.25945	458940
10.26570	336427
10.27197	271365
10.27822	237921
10.28447	241599
10.29072	307966
10.29698	352725
10.30323	351918
10.30948	287055
10.31575	222145
10.32200	199853
10.32825	229262
10.33452	306774
10.34077	386896
10.34702	376254
10.35328	271839
10.35953	208756
10.36578	183889
10.37205	171030
10.37830	164815
10.38455	156889
10.39082	146182
10.39707	136919
10.40332	125124
10.40958	119942
10.41583	125578
10.42208	135559
10.42835	150721
10.43460	159984
10.44085	162994
10.44712	169381
10.45337	172106
10.45962	178490
10.46588	179295
10.47213	204930
10.47838	299213
10.48465	473813
10.49090	631590
10.49715	601959
10.50342	421548
10.50967	259255
10.51592	173936
10.52217	150003
10.52843	176574
10.53468	220788
10.54093	266128
10.54720	282407
10.55345	244748
10.55970	208143
10.56597	201854
10.57222	208788
10.57847	234562
10.58473	260944
10.59098	256405
10.59723	271866
10.60350	499683
10.60975	1555390
10.61600	4472143
10.62227	9245619
10.62852	1.307448E+07
10.63477	1.291055E+07
10.64103	7876548
10.64728	3062559
10.65353	901104
10.65980	332002
10.66605	222367
10.67230	218116
10.67857	231661
10.68482	227433
10.69107	213174
10.69733	180864
10.70358	160167
10.70983	149249
10.71610	155272
10.72235	166589
10.72860	183165
10.73485	194109
10.74112	201335
10.74737	197477
10.75362	190564
10.75988	187024
10.76613	195940
10.77238	201163
10.77865	214042
10.78490	215504
10.79115	206195
10.79742	192909
10.80367	208802
10.80992	266172
10.81618	404746
10.82243	520298
10.82868	511622
10.83495	379275
10.84120	255351
10.84745	190288
10.85372	184162
10.85997	194049
10.86622	201925
10.87248	204047
10.87873	199650
10.88498	194100
10.89125	199620
10.89750	208847
10.90375	223817
10.91002	247491
10.91627	237430
10.92252	216496
10.92878	216050
10.93503	220744
10.94128	201454
10.94755	176258
10.95380	168755
10.96005	219065
10.96630	519881
10.97257	1679700
10.97882	4765602
10.98507	1.052204E+07
10.99133	1.776966E+07
10.99758	2.164615E+07
11.00383	1.830066E+07
11.01010	1.017048E+07
11.01635	3438531
11.02260	867909
11.02887	317635
11.03512	273121
11.04137	297173
11.04763	312676
11.05388	343935
11.06013	380711
11.06640	409084
11.07265	353076
11.07890	264092
11.08517	201760
11.09142	180820
11.09767	196178
11.10393	214084
11.11018	228681
11.11643	242037
11.12270	252156
11.12895	264553
11.13520	262047
11.14147	261130
11.14772	262474
11.15397	297597
11.16023	418441
11.16648	617514
11.17273	764075
11.17898	699664
11.18525	502109
11.19150	308470
11.19775	214087
11.20402	204538
11.21027	234268
11.21652	279809
11.22278	307332
11.22903	293458
11.23528	265154
11.24155	242347
11.24780	255259
11.25405	281260
11.26032	295505
11.26657	284031
11.27282	264865
11.27908	293457
11.28533	311746
11.29158	298485
11.29785	255391
11.30410	217431
11.31035	207266
11.31662	259514
11.32287	396642
11.32912	631088
11.33538	772025
11.34163	694581
11.34788	459722
11.35415	262743
11.36040	172169
11.36665	162251
11.37292	164040
11.37917	169912
11.38542	151193
11.39167	153171
11.39793	153619
11.40418	162289
11.41043	166539
11.41670	169936
11.42295	170476
11.42920	182444
11.43547	241003
11.44172	390583
11.44797	668233
11.45423	907361
11.46048	929175
11.46673	694119
11.47300	419054
11.47925	285278
11.48550	240604
11.49177	227504
11.49802	202853
11.50427	193268
11.51053	179373
11.51678	171665
11.52303	164255
11.52930	166347
11.53555	163249
11.54180	172396
11.54807	174467
11.55432	173774
11.56057	169937
11.56683	152621
11.57308	146799
11.57933	151081
11.58560	155158
11.59185	160720
11.59810	171081
11.60437	172992
11.61062	164835
11.61687	163968
11.62312	167273
11.62938	174652
11.63563	171790
11.64188	180367
11.64815	200787
11.65440	219950
11.66065	245253
11.66692	237869
11.67317	221090
11.67942	195574
11.68568	181729
11.69193	181372
11.69818	189254
11.70445	223821
11.71070	274008
11.71695	348659
11.72322	398904
11.72947	377719
11.73572	309698
11.74198	262999
11.74823	235453
11.75448	219716
11.76075	232481
11.76700	255869
11.77325	284229
11.77952	286225
11.78577	285624
11.79202	270344
11.79828	273321
11.80453	271030
11.81078	254170
11.81705	243135
11.82330	238215
11.82955	283975
11.83580	421204
11.84207	590942
11.84832	665601
11.85457	570905
11.86083	411123
11.86708	297556
11.87333	240117
11.87960	247484
11.88585	308041
11.89210	415887
11.89837	497060
11.90462	488158
11.91087	415924
11.91713	329742
11.92338	272584
11.92963	251829
11.93590	283583
11.94215	446119
11.94840	930630
11.95467	2134304
11.96092	4207577
11.96717	6600861
11.97343	7391749
11.97968	5487107
11.98593	2600612
11.99220	1023561
11.99845	569743
12.00470	537956
12.01097	550159
12.01722	502749
12.02347	440395
12.02973	416659
12.03598	463150
12.04223	603613
12.04848	857963
12.05475	1085993
12.06100	1213052
12.06725	1093325
12.07352	791248
12.07977	569220
12.08602	482350
12.09228	464245
12.09853	484748
12.10478	465414
12.11105	405767
12.11730	342754
12.12355	287192
12.12982	265717
12.13607	256870
12.14232	249871
12.14858	232837
12.15483	231207
12.16108	217570
12.16735	219132
12.17360	225313
12.17985	237963
12.18612	277974
12.19237	346220
12.19862	473751
12.20488	696319
12.21113	1097265
12.21738	1720972
12.22365	2277082
12.22990	2395567
12.23615	1935991
12.24242	1248864
12.24867	899254
12.25492	944231
12.26118	1368927
12.26743	1988876
12.27368	2439746
12.27993	2499857
12.28620	1964570
12.29245	1196907
12.29870	609570
12.30497	336982
12.31122	244564
12.31747	211471
12.32373	196579
12.32998	196175
12.33623	215289
12.34250	253755
12.34875	304293
12.35500	347543
12.36127	361490
12.36752	343909
12.37377	325410
12.38003	325529
12.38628	391221
12.39253	473078
12.39880	481018
12.40505	414711
12.41130	327222
12.41757	279516
12.42382	261841
12.43007	286273
12.43633	338187
12.44258	379887
12.44883	353388
12.45510	308005
12.46135	278458
12.46760	281373
12.47387	360437
12.48012	559821
12.48637	913859
12.49262	1378049
12.49888	1707874
12.50513	1647039
12.51138	1118300
12.51765	614632
12.52390	336030
12.53015	247737
12.53642	252755
12.54267	288529
12.54892	328551
12.55518	327088
12.56143	302879
12.56768	320670
12.57395	483057
12.58020	863703
12.58645	1559097
12.59272	2315651
12.59897	2515491
12.60522	2214091
12.61148	1970717
12.61773	2171985
12.62398	3067378
12.63025	4498556
12.63650	6220310
12.64275	8507599
12.64902	1.195099E+07
12.65527	1.683255E+07
12.66152	2.270659E+07
12.66778	2.807791E+07
12.67403	3.199818E+07
12.68028	3.220152E+07
12.68655	2.647783E+07
12.69280	1.381909E+07
12.69905	3679730
12.70530	963058
12.71157	692752
12.71782	885405
12.72407	1057560
12.73033	1061953
12.73658	978865
12.74283	960657
12.74910	908694
12.75535	791561
12.76160	665782
12.76787	577891
12.77412	494589
12.78037	453204
12.78663	429657
12.79288	444207
12.79913	435472
12.80540	410575
12.81165	371720
12.81790	341131
12.82417	356588
12.83042	380715
12.83667	383977
12.84293	373510
12.84918	338693
12.85543	325451
12.86170	325835
12.86795	331547
12.87420	333309
12.88047	359405
12.88672	455073
12.89297	646953
12.89923	908626
12.90548	1013518
12.91173	972383
12.91800	839884
12.92425	674318
12.93050	509192
12.93675	370895
12.94302	298398
12.94927	270954
12.95552	258047
12.96178	252190
12.96803	237465
12.97428	229257
12.98055	234010
12.98680	250243
12.99305	278148
12.99932	311099
13.00557	329724
13.01182	350448
13.01808	389934
