D:\MassHunter\GCMS\1\data\metastasis_lineages_3replicates_3runs_10302020\L_plate3_run3_10302020.D Sat Oct 31 16:26:25 2020
Start of data points
5.99338,169075
5.99963,172716
6.00588,175958
6.01215,193681
6.01840,209088
6.02465,225753
6.03092,216881
6.03717,235061
6.04342,244114
6.04968,250971
6.05593,225773
6.06218,221941
6.06845,234134
6.07470,264658
6.08095,285931
6.08722,288272
6.09347,257379
6.09972,273007
6.10598,507040
6.11223,1014298
6.11848,1401375
6.12475,1211479
6.13100,742068
6.13725,443979
6.14352,335539
6.14977,298161
6.15602,344773
6.16228,560012
6.16853,976806
6.17478,1333113
6.18105,1213132
6.18730,815932
6.19355,514084
6.19980,351994
6.20607,278848
6.21232,238052
6.21857,211702
6.22483,219550
6.23108,221632
6.23733,226662
6.24360,215062
6.24985,198477
6.25610,176926
6.26237,174229
6.26862,165690
6.27487,168055
6.28113,179117
6.28738,188536
6.29363,177705
6.29990,175151
6.30615,205950
6.31240,317383
6.31867,578653
6.32492,973909
6.33117,1567857
6.33743,2941936
6.34368,6367956
6.34993,1.147912E+07
6.35620,1.449487E+07
6.36245,1.107711E+07
6.36870,4447842
6.37497,1078273
6.38122,336436
6.38747,239719
6.39373,226445
6.39998,226883
6.40623,278989
6.41248,378648
6.41875,547200
6.42500,776664
6.43125,1025071
6.43752,1179445
6.44377,1061658
6.45002,753127
6.45628,683828
6.46253,1578804
6.46878,4348265
6.47505,9699894
6.48130,1.65241E+07
6.48755,2.330064E+07
6.49382,2.945616E+07
6.50007,3.531455E+07
6.50632,4.122942E+07
6.51258,4.550099E+07
6.51883,4.770731E+07
6.52508,4.793759E+07
6.53135,4.732714E+07
6.53760,4.132914E+07
6.54385,7431405
6.55012,973215
6.55637,824068
6.56262,836013
6.56888,829317
6.57513,1085102
6.58138,1888326
6.58765,2858924
6.59390,2796291
6.60015,1624257
6.60642,706693
6.61267,407273
6.61892,343973
6.62517,315022
6.63143,311790
6.63768,319509
6.64393,325314
6.65020,317046
6.65645,292085
6.66270,286017
6.66897,336266
6.67522,489390
6.68147,722038
6.68773,780544
6.69398,578533
6.70023,394146
6.70650,317860
6.71275,305612
6.71900,315874
6.72527,340589
6.73152,351485
6.73777,353575
6.74403,377911
6.75028,390966
6.75653,398469
6.76280,398388
6.76905,392743
6.77530,396838
6.78157,394742
6.78782,398453
6.79407,418622
6.80033,422823
6.80658,448660
6.81283,481104
6.81910,503532
6.82535,514528
6.83160,513089
6.83787,517252
6.84412,539337
6.85037,609755
6.85662,702062
6.86288,714107
6.86913,627534
6.87538,571145
6.88165,606626
6.88790,801154
6.89415,1091150
6.90042,1183181
6.90667,954846
6.91292,704474
6.91918,562313
6.92543,508322
6.93168,495465
6.93795,492022
6.94420,479879
6.95045,466319
6.95672,460273
6.96297,435198
6.96922,412591
6.97548,414462
6.98173,416035
6.98798,419952
6.99425,397920
7.00050,372719
7.00675,344168
7.01302,343119
7.01927,358516
7.02552,451148
7.03178,721856
7.03803,1329579
7.04428,2744472
7.05055,5402647
7.05680,7727581
7.06305,7437344
7.06930,4442618
7.07557,1757266
7.08182,566788
7.08807,281326
7.09433,228038
7.10058,206962
7.10683,186564
7.11310,181586
7.11935,168468
7.12560,159076
7.13187,157743
7.13812,180648
7.14437,247857
7.15063,387862
7.15688,533919
7.16313,534359
7.16940,377096
7.17565,224743
7.18190,156037
7.18817,141376
7.19442,134921
7.20067,133168
7.20693,146540
7.21318,149836
7.21943,149110
7.22570,145554
7.23195,143959
7.23820,149455
7.24447,177049
7.25072,195416
7.25697,259661
7.26323,428506
7.26948,684931
7.27573,827778
7.28200,697313
7.28825,450779
7.29450,269255
7.30075,196642
7.30702,169151
7.31327,162095
7.31952,157384
7.32578,153326
7.33203,150791
