D:\MassHunter\GCMS\1\data\metastasis_lineages_3replicates_3runs_10302020\L_plate3_run1_10302020.D Fri Oct 30 22:07:16 2020
Start of data points
5.99360,174476
5.99987,189974
6.00612,196799
6.01237,197167
6.01863,193397
6.02488,190220
6.03113,185802
6.03740,181748
6.04365,179754
6.04990,185035
6.05617,185599
6.06242,203773
6.06867,211378
6.07492,195725
6.08118,179185
6.08743,177659
6.09368,279152
6.09995,585059
6.10620,944464
6.11245,966930
6.11872,667037
6.12497,351299
6.13122,226933
6.13748,200033
6.14373,211906
6.14998,299610
6.15625,504947
6.16250,787929
6.16875,984900
6.17502,842507
6.18127,531495
6.18752,300522
6.19378,210365
6.20003,180780
6.20628,174455
6.21255,172222
6.21880,155876
6.22505,159652
6.23132,147946
6.23757,145953
6.24382,138401
6.25008,136034
6.25633,133305
6.26258,128036
6.26885,137926
6.27510,138518
6.28135,138189
6.28762,136726
6.29387,150688
6.30012,198089
6.30637,319557
6.31263,562354
6.31888,1113257
6.32513,2736741
6.33140,6129770
6.33765,9901158
6.34390,1.009407E+07
6.35017,5550457
6.35642,1600776
6.36267,374235
6.36893,192677
6.37518,176338
6.38143,162079
6.38770,161899
6.39395,180319
6.40020,239661
6.40647,388162
6.41272,534275
6.41897,563468
6.42523,595360
6.43148,737554
6.43773,750200
6.44400,594409
6.45025,704087
6.45650,1664513
6.46277,4078911
6.46902,8235956
6.47527,1.386207E+07
6.48153,2.017651E+07
6.48778,2.701704E+07
6.49403,3.390291E+07
6.50030,3.940984E+07
6.50655,4.295228E+07
6.51280,4.448936E+07
6.51905,4.376438E+07
6.52532,2.899964E+07
6.53157,3375497
6.53782,613888
6.54408,556674
6.55033,624272
6.55658,751907
6.56285,1037311
6.56910,1550890
6.57535,1941436
6.58162,1558620
6.58787,832200
6.59412,399361
6.60038,273944
6.60663,238348
6.61288,218307
6.61915,205230
6.62540,203702
6.63165,206365
6.63792,213237
6.64417,213529
6.65042,212872
6.65668,234149
6.66293,325753
6.66918,481578
6.67545,544021
6.68170,423140
6.68795,282223
6.69422,230559
6.70047,212309
6.70672,209508
6.71298,220847
6.71923,238458
6.72548,249045
6.73175,255591
6.73800,272473
6.74425,275024
6.75050,281649
6.75677,276791
6.76302,279727
6.76927,273767
6.77553,279429
6.78178,285911
6.78803,289178
6.79430,301731
6.80055,318452
6.80680,334587
6.81307,345904
6.81932,346693
6.82557,347172
6.83183,347910
6.83808,372344
6.84433,414449
6.85060,438545
6.85685,416435
6.86310,394593
6.86937,409153
6.87562,524293
6.88187,697162
6.88813,818737
6.89438,712311
6.90063,528338
6.90690,412186
6.91315,371517
6.91940,345898
6.92567,331613
6.93192,325595
6.93817,325939
6.94443,317617
6.95068,305975
6.95693,296949
6.96318,283954
6.96945,279817
6.97570,283351
6.98195,283631
6.98822,275313
6.99447,258278
7.00072,243666
7.00698,237011
7.01323,241304
7.01948,289414
7.02575,462657
7.03200,985135
7.03825,2298727
7.04452,4328910
7.05077,5572931
7.05702,4705317
7.06328,2405968
7.06953,847803
7.07578,305760
7.08205,178218
7.08830,155628
7.09455,137799
7.10082,134642
7.10707,122868
7.11332,123088
7.11958,113188
7.12583,112931
7.13208,131376
7.13835,177357
7.14460,259943
7.15085,354787
7.15712,349812
7.16337,245592
7.16962,155691
