D:\MassHunter\GCMS\1\data\metastasis_lineages_3replicates_3runs_10302020\M_plate2_run3_10302020.D Sat Oct 31 14:19:34 2020
Start of data points
5.99360	152833
5.99985	153809
6.00612	169720
6.01237	179172
6.01862	175584
6.02488	176685
6.03113	196186
6.03738	199493
6.04363	207668
6.04990	190362
6.05615	180712
6.06240	177751
6.06867	179103
6.07492	173111
6.08117	163256
6.08743	162662
6.09368	281582
6.09993	652736
6.10620	1144004
6.11245	1252604
6.11870	903243
6.12497	517533
6.13122	309958
6.13747	247071
6.14373	258806
6.14998	345276
6.15623	601864
6.16250	1023778
6.16875	1250889
6.17500	1061494
6.18127	682275
6.18752	410987
6.19377	287411
6.20003	225413
6.20628	201052
6.21253	193276
6.21880	202748
6.22505	196722
6.23130	204813
6.23757	190460
6.24382	176343
6.25007	165623
6.25633	160945
6.26258	162731
6.26883	175352
6.27508	179724
6.28135	178662
6.28760	171486
6.29385	161387
6.30012	152828
6.30637	166458
6.31262	167646
6.31888	193934
6.32513	220792
6.33138	298949
6.33765	408243
6.34390	448225
6.35015	361851
6.35642	239966
6.36267	192805
6.36892	198370
6.37518	191100
6.38143	188878
6.38768	186099
6.39395	207586
6.40020	285944
6.40645	479402
6.41272	730986
6.41897	823830
6.42522	901094
6.43148	1024228
6.43773	955762
6.44398	634829
6.45025	405652
6.45650	484758
6.46275	1040697
6.46902	2312756
6.47527	4751921
6.48152	9605706
6.48777	1.81278E+07
6.49403	2.69349E+07
6.50028	2.981591E+07
6.50653	2.107997E+07
6.51280	6962562
6.51905	1246071
6.52530	381382
6.53157	330557
6.53782	368482
6.54407	475334
6.55033	665857
6.55658	1171391
6.56283	2228242
6.56910	3058869
6.57535	2586606
6.58160	1393230
6.58787	639345
6.59412	389300
6.60037	328776
6.60663	295243
6.61288	276167
6.61913	276851
6.62540	275888
6.63165	301820
6.63790	312871
6.64417	302323
6.65042	265762
6.65667	264003
6.66293	314336
6.66918	419250
6.67543	486818
6.68170	448363
6.68795	349240
6.69420	292227
6.70045	277368
6.70672	289466
6.71297	304656
6.71922	326326
6.72548	332425
6.73173	332296
6.73798	352255
