D:\MassHunter\GCMS\1\data\metastasis_lineages_3replicates_3runs_10302020\M_plate1_run1_10302020.D Fri Oct 30 17:11:14 2020
Start of data points
5.99358,196876
5.99983,207676
6.00608,213057
6.01235,196247
6.01860,192665
6.02485,206133
6.03112,197361
6.03737,187423
6.04362,172202
6.04988,164118
6.05613,172684
6.06238,168703
6.06863,166776
6.07490,168471
6.08115,212694
6.08740,360902
6.09367,677513
6.09992,926767
6.10617,800202
6.11243,502356
6.11868,286484
6.12493,224198
6.13120,238097
6.13745,247608
6.14370,271176
6.14997,395621
6.15622,668314
6.16247,907802
6.16873,847634
6.17498,554006
6.18123,306929
6.18750,219354
6.19375,192110
6.20000,168273
6.20627,149651
6.21252,143350
6.21877,138833
6.22503,146793
6.23128,139024
6.23753,142935
6.24380,128095
6.25005,128820
6.25630,137182
6.26257,144439
6.26882,145485
6.27507,137051
6.28132,132126
6.28758,130509
6.29383,137199
6.30008,143641
6.30635,178294
6.31260,218672
6.31885,236978
6.32512,216269
6.33137,202309
6.33762,182105
6.34388,156643
6.35013,136999
6.35638,137559
6.36265,138656
6.36890,150048
6.37515,183808
6.38142,268919
6.38767,365165
6.39392,365713
6.40018,305474
6.40643,299181
6.41268,343369
6.41895,463925
6.42520,668434
6.43145,786828
6.43772,650160
6.44397,480773
6.45022,854850
6.45648,3023165
6.46273,8926484
6.46898,1.747872E+07
6.47525,2.316617E+07
6.48150,1.993055E+07
6.48775,8389080
6.49400,1741551
6.50027,390969
6.50652,256528
6.51277,246236
6.51903,256839
6.52528,334256
6.53153,628594
6.53780,1350498
6.54405,2061396
6.55030,1986192
6.55657,1216382
6.56282,556877
6.56907,323697
6.57533,265774
6.58158,250241
6.58783,221159
6.59410,201783
6.60035,190935
6.60660,192766
6.61287,179441
6.61912,177295
6.62537,191706
6.63163,203548
6.63788,223274
6.64413,260071
6.65040,309482
6.65665,342236
6.66290,306252
6.66917,247868
6.67542,215967
6.68167,208874
6.68793,210159
6.69418,210144
6.70043,219840
6.70670,227439
6.71295,245666
6.71920,255132
6.72545,272127
6.73172,265887
6.73797,275295
6.74422,269704
6.75048,270329
6.75673,280109
6.76298,282020
6.76925,275503
6.77550,288343
6.78175,322289
6.78802,377425
6.79427,415780
6.80052,400016
6.80678,367687
6.81303,359762
6.81928,357989
6.82555,376775
6.83180,402258
6.83805,406612
6.84432,391985
6.85057,379810
6.85682,424717
6.86308,529739
6.86933,625492
6.87558,617222
6.88185,522470
6.88810,414928
6.89435,368779
6.90062,351188
6.90687,348988
6.91312,322905
6.91938,315252
6.92563,308888
6.93188,309672
6.93813,305515
6.94440,295593
6.95065,281243
6.95690,282238
6.96317,271618
6.96942,261594
6.97567,256475
6.98193,251870
6.98818,243663
6.99443,229150
7.00070,223397
7.00695,241415
7.01320,269280
7.01947,357801
7.02572,658054
7.03197,1205300
7.03823,1622487
7.04448,1436050
7.05073,853627
7.05700,404835
7.06325,220643
7.06950,169074
7.07577,150692
7.08202,135639
7.08827,123862
7.09453,121073
7.10078,119883
7.10703,117384
7.11330,115044
7.11955,110318
7.12580,119223
7.13207,113610
7.13832,109518
7.14457,100341
7.15082,98572
7.15708,102744
7.16333,108371
7.16958,116624
7.17585,112762
7.18210,102958
7.18835,95412
7.19462,96922
7.20087,91234
7.20712,91677
7.21338,93383
7.21963,97898
7.22588,112621
7.23215,125560
7.23840,164703
7.24465,239468
7.25092,363402
7.25717,458988
7.26342,447720
7.26968,341099
7.27593,226246
7.28218,155559
7.28845,135562
7.29470,131478
7.30095,126197
7.30722,109056
7.31347,101562
7.31972,100542
7.32598,93225
7.33223,95541
7.33848,92379
7.34475,92919
7.35100,88786
7.35725,89857
7.36352,90075
7.36977,98271
7.37602,114079
7.38227,124197
7.38853,123437
7.39478,113664
7.40103,115660
7.40730,148912
7.41355,204459
7.41980,266344
7.42607,294953
7.43232,256998
7.43857,194044
7.44483,155384
7.45108,161228
7.45733,197482
7.46360,220841
7.46985,210190
7.47610,184521
7.48237,161753
7.48862,146698
7.49487,127018
7.50113,121712
7.50738,104921
7.51363,97808
7.51990,94545
7.52615,93628
7.53240,96891
7.53867,144043
7.54492,439225
7.55117,1695053
7.55743,5109956
7.56368,1.101297E+07
7.56993,1.795362E+07
7.57620,2.221746E+07
7.58245,1.908196E+07
7.58870,9296335
7.59495,2619894
7.60122,829339
7.60747,576938
7.61372,545661
7.61998,527284
7.62623,511388
7.63248,419578
7.63875,300127
7.64500,211388
7.65125,163174
7.65752,157911
7.66377,181341
7.67002,238735
7.67628,281986
7.68253,264537
7.68878,198091
7.69505,149918
7.70130,147809
7.70755,193529
7.71382,267646
7.72007,299011
7.72632,276195
7.73258,230860
7.73883,182873
7.74508,155724
7.75135,128398
7.75760,116958
7.76385,101928
7.77012,104258
7.77637,109330
7.78262,120887
7.78888,125975
7.79513,122740
7.80138,117437
7.80765,117646
7.81390,137859
7.82015,188501
7.82640,236909
7.83267,233213
7.83892,199610
7.84517,177121
7.85143,199167
7.85768,241808
7.86393,246930
7.87020,221303
7.87645,191086
7.88270,188563
7.88897,180520
7.89522,176398
7.90147,186439
7.90773,201254
7.91398,209270
7.92023,200163
7.92650,176111
7.93275,159195
7.93900,154148
7.94527,174672
7.95152,205595
7.95777,216091
7.96403,204810
7.97028,199944
7.97653,219421
7.98280,296473
7.98905,486286
7.99530,649087
8.00157,698073
8.00782,784983
8.01407,1158385
8.02033,1654346
8.02658,1728344
8.03283,1311279
8.03908,794415
8.04535,613192
8.05160,682171
8.05785,735205
8.06412,598785
8.07037,389911
8.07662,233062
8.08288,172616
8.08913,166253
8.09538,189006
8.10165,214689
8.10790,259961
8.11415,268560
8.12042,227860
8.12667,185580
8.13292,161103
8.13918,146072
8.14543,135454
8.15168,128029
8.15795,128189
8.16420,126727
8.17045,118342
8.17672,117920
8.18297,112490
8.18922,116241
8.19548,101757
8.20173,101172
8.20798,94794
8.21425,97866
8.22050,107368
8.22675,115794
8.23302,124969
8.23927,123623
8.24552,127060
8.25178,119531
8.25803,121739
8.26428,122062
8.27053,127615
8.27680,148661
8.28305,174055
8.28930,199213
8.29557,185789
8.30182,148503
8.30807,111024
8.31433,98437
8.32058,88344
8.32683,95508
8.33310,94645
8.33935,99255
8.34560,95518
8.35187,91020
8.35812,95652
8.36437,94606
8.37063,94781
8.37688,89505
8.38313,89389
8.38940,91566
8.39565,91878
8.40190,92598
8.40817,92582
8.41442,99057
8.42067,101065
8.42693,103544
8.43318,104255
8.43943,96364
8.44570,95562
8.45195,97215
8.45820,89855
8.46447,89425
8.47072,88860
8.47697,92580
8.48322,96230
8.48948,95775
8.49573,103321
8.50198,100627
8.50825,106371
8.51450,101408
8.52075,97488
8.52702,86555
8.53327,85556
8.53952,80498
8.54578,90832
8.55203,106818
8.55828,163614
8.56455,269883
8.57080,388888
8.57705,407535
8.58332,362656
8.58957,395496
8.59582,521598
8.60208,709218
8.60833,1390608
8.61458,3549737
8.62085,7556289
8.62710,1.047608E+07
8.63335,9740813
8.63962,5454631
8.64587,1939856
8.65212,509310
8.65838,219433
8.66463,173880
8.67088,174954
8.67715,174225
8.68340,145081
8.68965,128152
8.69592,113941
8.70217,136659
8.70842,161312
8.71467,179970
8.72093,179007
8.72718,158287
8.73343,132468
8.73970,135331
8.74595,147372
8.75220,149148
8.75847,125671
8.76472,101247
8.77097,90154
8.77723,90736
8.78348,93633
8.78973,94761
8.79600,85393
8.80225,80819
8.80850,76810
8.81477,83845
8.82102,104248
8.82727,203947
8.83353,549089
8.83978,1540408
8.84603,3613787
8.85230,6897585
8.85855,9465375
8.86480,1.011858E+07
8.87107,8307466
8.87732,4989040
8.88357,1596428
8.88983,402279
8.89608,217877
8.90233,179459
8.90860,152627
8.91485,131440
8.92110,116592
8.92735,110124
8.93362,105205
8.93987,105710
8.94612,111760
8.95238,129745
8.95863,152706
8.96488,183462
8.97115,219203
8.97740,243233
8.98365,262437
8.98992,315125
8.99617,401598
9.00242,566789
9.00868,692063
9.01493,705410
9.02118,544528
9.02745,336694
9.03370,208734
9.03995,160566
9.04622,136989
9.05247,126207
9.05872,124115
9.06498,127416
9.07123,121475
9.07748,110856
9.08375,116474
9.09000,123238
9.09625,129456
9.10252,134842
9.10877,127297
9.11502,115104
9.12128,98006
9.12753,89871
9.13378,88955
9.14003,86760
9.14630,104917
9.15255,128871
9.15880,178892
9.16507,229465
9.17132,236897
9.17757,241233
9.18383,275825
9.19008,375599
9.19633,434675
9.20260,376894
9.20885,257891
9.21510,156039
9.22137,112001
9.22762,101128
9.23387,110939
9.24013,149012
9.24638,196195
9.25263,207522
9.25890,181870
9.26515,138113
9.27140,105321
9.27767,87996
9.28392,95905
9.29017,109441
9.29643,136453
9.30268,183868
9.30893,234249
9.31520,268493
9.32145,293055
9.32770,296802
9.33397,317899
9.34022,461164
9.34647,776379
9.35273,1042837
9.35898,973193
9.36523,624798
9.37148,375918
9.37775,545717
9.38400,1764194
9.39025,4846977
9.39652,8847123
9.40277,1.158084E+07
9.40902,9448698
9.41528,4649593
9.42153,1507250
9.42778,616500
9.43405,1202409
9.44030,4136162
9.44655,1.118328E+07
9.45282,2.139145E+07
9.45907,3.071035E+07
9.46532,3.574107E+07
9.47158,3.15403E+07
9.47783,1.557734E+07
9.48408,3533866
9.49035,751967
9.49660,308268
9.50285,181941
9.50912,140489
9.51537,128168
9.52162,125845
9.52788,123659
9.53413,125852
9.54038,126233
9.54665,125643
9.55290,120093
9.55915,121439
9.56542,136124
9.57167,148689
9.57792,158778
9.58417,152390
9.59043,137590
9.59668,138100
9.60293,151233
9.60920,191761
9.61545,234339
9.62170,230106
9.62797,182402
9.63422,139963
9.64047,114322
9.64673,103753
9.65298,108357
9.65923,107871
9.66550,97929
9.67175,115040
9.67800,255572
9.68427,961598
9.69052,3130392
9.69677,7158682
9.70303,1.0584E+07
9.70928,1.056387E+07
9.71553,6585600
9.72180,2535768
9.72805,779758
9.73430,414561
9.74057,421894
9.74682,386600
9.75307,285036
9.75933,185671
9.76558,140675
9.77183,119567
9.77810,114379
9.78435,113340
9.79060,105197
9.79685,97374
9.80312,93201
9.80937,92327
9.81562,93766
9.82188,91735
9.82813,99385
9.83438,109229
9.84065,127081
9.84690,153249
9.85315,246554
9.85942,660977
9.86567,1918830
9.87192,4097173
9.87818,6182080
9.88443,6053317
9.89068,3702854
9.89695,1514401
9.90320,802639
9.90945,985482
9.91572,1185467
9.92197,949340
9.92822,524648
9.93448,250094
9.94073,158440
9.94698,135332
9.95325,150362
9.95950,215927
9.96575,385947
9.97202,623438
9.97827,813776
9.98452,833945
9.99078,715036
9.99703,563610
10.00328,414345
10.00955,295202
10.01580,215246
10.02205,177634
10.02830,162423
10.03457,140053
10.04082,127756
10.04707,124460
10.05333,128023
10.05958,115753
10.06583,110653
10.07210,104951
10.07835,102423
10.08460,106114
10.09087,121043
10.09712,142288
10.10337,151160
10.10963,147906
10.11588,132479
10.12213,119677
10.12840,106475
10.13465,96581
10.14090,90174
10.14717,92717
10.15342,89834
10.15967,94959
10.16593,98739
10.17218,96558
10.17843,104964
10.18470,107552
10.19095,115185
10.19720,109918
10.20347,105029
10.20972,98549
10.21597,104034
10.22223,133379
10.22848,196851
10.23473,275466
10.24098,336210
10.24725,331297
10.25350,292154
10.25975,227416
10.26602,197257
10.27227,177436
10.27852,147438
10.28478,122766
10.29103,126186
10.29728,139200
10.30355,145731
10.30980,135505
10.31605,117828
10.32232,113214
10.32857,107948
10.33482,104079
10.34108,108530
10.34733,106716
10.35358,98647
10.35985,102445
10.36610,105101
10.37235,106958
10.37862,104950
10.38487,94305
10.39112,88900
10.39738,86520
10.40363,79583
10.40988,71907
10.41615,77017
10.42240,86350
10.42865,95885
10.43492,104040
10.44117,105476
10.44742,108627
10.45368,114368
10.45993,119838
10.46618,123369
10.47243,120068
10.47870,132540
10.48495,190349
10.49120,249982
10.49747,264618
10.50372,216468
10.50997,159827
10.51623,123530
10.52248,102106
10.52873,109586
10.53500,144294
10.54125,173754
10.54750,186638
