D:\MassHunter\GCMS\1\data\metastasis_lineages_3replicates_3runs_10302020\ethyl_acetate_run3_10302020.D Sat Oct 31 08:41:13 2020
Start of data points
5.99323,51330
5.99950,54565
6.00575,54566
6.01200,52857
6.01827,51828
6.02452,48082
6.03077,50993
6.03703,50131
6.04328,46189
6.04953,47581
6.05580,44651
6.06205,46949
6.06830,45675
6.07457,46565
6.08082,45605
6.08707,45706
6.09333,43145
6.09958,44098
6.10583,46970
6.11210,50567
6.11835,52944
6.12460,53079
6.13087,48102
6.13712,46666
6.14337,46568
6.14962,54840
6.15588,65553
6.16213,68842
6.16838,64250
6.17465,56118
6.18090,47388
6.18715,45900
6.19342,44703
6.19967,44303
6.20592,40459
6.21218,44410
6.21843,41740
6.22468,41754
6.23095,41449
6.23720,43323
6.24345,41969
6.24972,41690
6.25597,46081
6.26222,56048
6.26848,116216
6.27473,311374
6.28098,676787
6.28725,953410
6.29350,850510
6.29975,542773
6.30602,310762
6.31227,207996
6.31852,171087
6.32478,146029
6.33103,127462
6.33728,121041
6.34355,111509
6.34980,103880
6.35605,94917
6.36230,88481
6.36857,78924
6.37482,75568
6.38107,74580
6.38733,70458
6.39358,67930
6.39983,69316
6.40610,67411
6.41235,62621
6.41860,59752
6.42487,54525
6.43112,55147
6.43737,53707
6.44363,51007
6.44988,50373
6.45613,51740
6.46240,49097
6.46865,50013
6.47490,48188
6.48117,51898
6.48742,54577
6.49367,59142
6.49993,63471
6.50618,57487
6.51243,51716
6.51870,47321
6.52495,46855
6.53120,46591
6.53747,44334
6.54372,46239
6.54997,43663
6.55623,46854
6.56248,44261
6.56873,45340
6.57500,44962
6.58125,42973
6.58750,43943
6.59375,42593
6.60002,39041
6.60627,39205
6.61252,41882
6.61878,39660
6.62503,40675
6.63128,41877
6.63755,44284
6.64380,45149
6.65005,46349
6.65632,44213
6.66257,42949
6.66882,43100
6.67508,39978
6.68133,41065
6.68758,41068
6.69385,40441
6.70010,39850
6.70635,41549
6.71262,41240
6.71887,41073
6.72512,38556
6.73138,39815
6.73763,40677
6.74388,41543
6.75015,39053
6.75640,39078
6.76265,39325
6.76892,38606
6.77517,37751
6.78142,42199
6.78768,40793
6.79393,38341
6.80018,40412
6.80643,42506
6.81270,40681
6.81895,41210
6.82520,41646
6.83147,39565
6.83772,38511
6.84397,37587
6.85023,37755
6.85648,38489
6.86273,37561
