D:\MassHunter\GCMS\1\data\metastasis_lineages_3replicates_3runs_10302020\ethyl_acetate_run4_10302020.D Sat Oct 31 17:50:58 2020
Start of data points
5.99338	46075
5.99963	49165
6.00590	51982
6.01215	52741
6.01840	51035
6.02467	50421
6.03092	50126
6.03717	49839
6.04343	47788
6.04968	50155
6.05593	47075
6.06220	50365
6.06845	49215
6.07470	47724
6.08097	45840
6.08722	47095
6.09347	49480
6.09973	48171
6.10598	50277
6.11223	51222
6.11850	53039
6.12475	53823
6.13100	52513
6.13727	49974
6.14352	51783
6.14977	54042
6.15602	60917
6.16228	66769
6.16853	61502
6.17478	54681
6.18105	53107
6.18730	48682
6.19355	49640
6.19982	46846
6.20607	47126
6.21232	48683
6.21858	47664
6.22483	47030
6.23108	46696
6.23735	47412
6.24360	48302
6.24985	49506
6.25612	49920
6.26237	63234
6.26862	128211
6.27488	334937
6.28113	705519
6.28738	973003
6.29365	856652
6.29990	545545
6.30615	325127
6.31242	224731
6.31867	186008
6.32492	157436
6.33118	142577
6.33743	127365
6.34368	119870
6.34995	111640
6.35620	101664
6.36245	93770
6.36872	87227
6.37497	82760
6.38122	77017
6.38747	76866
6.39373	78428
6.39998	76016
6.40623	71429
6.41250	69853
6.41875	63720
6.42500	60088
6.43127	59224
6.43752	56761
6.44377	56254
6.45003	53766
6.45628	55178
6.46253	54794
6.46880	54660
6.47505	55204
6.48130	54974
6.48757	60405
6.49382	66975
6.50007	67317
6.50633	64178
6.51258	60593
6.51883	57262
6.52510	55938
6.53135	54450
6.53760	53565
6.54387	50551
6.55012	52177
6.55637	50585
6.56263	48981
6.56888	49487
6.57513	48252
6.58140	49343
6.58765	46598
6.59390	45719
6.60015	46614
6.60642	47324
6.61267	44643
6.61892	44322
6.62518	44905
6.63143	48679
6.63768	50050
6.64395	50851
6.65020	48358
6.65645	46319
6.66272	49932
6.66897	46656
6.67522	46384
6.68148	46221
6.68773	45468
6.69398	44504
6.70025	43831
6.70650	43434
6.71275	44466
6.71902	45630
6.72527	45445
6.73152	45217
6.73778	45890
6.74403	43012
6.75028	44460
6.75655	46228
6.76280	42854
6.76905	44864
6.77532	44730
6.78157	46097
6.78782	45262
6.79408	44005
6.80033	45184
6.80658	44553
6.81283	44809
6.81910	47200
6.82535	47260
