D:\MassHunter\GCMS\1\data\metastasis_lineages_3replicates_3runs_10302020\P_plate2_run3_10302020.D Sat Oct 31 12:12:40 2020
Start of data points
5.99360,156458
5.99985,159981
6.00610,170510
6.01235,189271
6.01862,205722
6.02487,220595
6.03112,222349
6.03738,216244
6.04363,185685
6.04988,164567
6.05615,156164
6.06240,162654
6.06865,228857
6.07492,468707
6.08117,836205
6.08742,985653
6.09368,731861
6.09993,402444
6.10618,279588
6.11245,238294
6.11870,259776
6.12495,316862
6.13122,387410
6.13747,548405
6.14372,836470
6.14998,1081517
6.15623,974118
6.16248,606537
6.16875,339965
6.17500,240436
6.18125,221170
6.18752,200586
6.19377,173745
6.20002,168128
6.20628,160402
6.21253,170580
6.21878,171475
6.22503,161255
6.23130,154271
6.23755,153494
6.24380,164769
6.25007,167943
6.25632,169607
6.26257,181748
6.26883,202982
6.27508,276512
6.28133,422734
6.28760,833009
6.29385,2259011
6.30010,6096353
6.30637,1.223802E+07
6.31262,1.757848E+07
6.31887,1.659213E+07
6.32513,8957828
6.33138,2493675
6.33763,574542
6.34390,269099
6.35015,234504
6.35640,236177
6.36267,231003
6.36892,246369
6.37517,293607
6.38143,427314
6.38768,542654
6.39393,586013
6.40020,560490
6.40645,632294
6.41270,873943
6.41897,1069080
6.42522,1190075
6.43147,1817864
6.43773,3872238
6.44398,8534819
6.45023,1.66223E+07
6.45648,2.66705E+07
6.46275,3.64753E+07
6.46900,4.31909E+07
6.47525,4.679762E+07
6.48152,4.772348E+07
6.48777,4.749811E+07
6.49402,4.655007E+07
6.50028,4.518975E+07
6.50653,4.440639E+07
6.51278,4.040443E+07
6.51905,3653732
6.52530,1132892
6.53155,1159728
6.53782,1401042
6.54407,1867113
6.55032,2510919
6.55658,2965939
6.56283,2513743
6.56908,1422742
6.57535,715097
6.58160,438450
6.58785,338927
6.59412,288470
6.60037,273785
6.60662,261891
6.61288,256845
6.61913,267034
6.62538,278454
6.63165,291518
6.63790,311237
6.64415,368700
6.65042,454583
6.65667,460443
6.66292,381534
6.66917,314074
6.67543,280694
6.68168,274589
6.68793,273236
6.69420,275925
6.70045,298544
6.70670,321206
6.71297,332451
6.71922,328312
6.72547,335687
6.73173,351946
6.73798,357926
6.74423,366750
6.75050,361834
6.75675,356573
6.76300,357704
6.76927,366170
6.77552,386198
6.78177,408864
6.78803,445069
6.79428,447378
6.80053,448525
6.80680,440864
6.81305,445495
6.81930,476549
6.82557,531570
6.83182,583197
6.83807,573376
6.84433,509068
6.85058,509013
6.85683,609458
6.86310,789383
6.86935,879973
6.87560,773270
6.88187,608600
6.88812,512123
6.89437,474355
6.90062,449495
6.90688,434168
6.91313,417682
6.91938,421473
6.92565,417613
6.93190,430299
6.93815,422880
6.94442,395469
6.95067,368951
