D:\MassHunter\GCMS\1\data\metastasis_lineages_3replicates_3runs_10302020\M_plate1_run2_10302020.D Sat Oct 31 02:20:59 2020
Start of data points
5.99355,163033
5.99980,169822
6.00607,179510
6.01232,184331
6.01857,176930
6.02483,171559
6.03108,171980
6.03733,177613
6.04360,195069
6.04985,192200
6.05610,173110
6.06237,163323
6.06862,159714
6.07487,159788
6.08113,165792
6.08738,163630
6.09363,175824
6.09990,323271
6.10615,692900
6.11240,1037230
6.11867,939833
6.12492,563798
6.13117,299446
6.13742,207438
6.14368,215976
6.14993,267111
6.15618,348388
6.16245,534291
6.16870,850023
6.17495,1004594
6.18122,811123
6.18747,474562
6.19372,269535
6.19998,202438
6.20623,184862
6.21248,158439
6.21875,146429
6.22500,132820
6.23125,133249
6.23752,146422
6.24377,167739
6.25002,163830
6.25628,155021
6.26253,149194
6.26878,160484
6.27505,162567
6.28130,173675
6.28755,164902
6.29382,156434
6.30007,150300
6.30632,156946
6.31258,160368
6.31883,202131
6.32508,268431
6.33135,340183
6.33760,363408
6.34385,314865
6.35012,248937
6.35637,208713
6.36262,179291
6.36887,177611
6.37513,180485
6.38138,193075
6.38763,202598
6.39390,278089
6.40015,447600
6.40640,592850
6.41267,556014
6.41892,481586
6.42517,522263
6.43143,758443
6.43768,1005311
6.44393,928096
6.45020,644259
6.45645,583004
6.46270,1298677
6.46897,4023171
6.47522,1.082388E+07
6.48147,2.100914E+07
6.48773,2.898496E+07
6.49398,2.808798E+07
6.50023,1.539342E+07
6.50650,3704379
6.51275,645509
6.51900,315303
6.52527,301739
6.53152,324464
6.53777,388467
6.54403,692428
6.55028,1540387
6.55653,2694279
6.56280,2950288
6.56905,1996812
6.57530,940521
6.58155,461283
6.58782,346088
6.59407,314882
6.60032,280711
6.60658,270296
6.61283,259807
6.61908,245954
6.62535,243275
6.63160,249514
6.63785,265353
6.64412,272916
6.65037,287459
6.65662,339283
6.66288,426921
6.66913,455536
6.67538,389567
6.68165,312379
6.68790,283422
6.69415,267951
6.70042,272625
6.70667,266737
6.71292,290914
6.71918,317259
6.72543,328430
6.73168,342517
6.73795,348474
6.74420,348484
6.75045,350270
6.75672,354206
6.76297,354431
6.76922,357174
6.77548,360718
6.78173,361445
