D:\MassHunter\GCMS\1\data\metastasis_lineages_3replicates_3runs_10302020\P_plate1_run3_10302020.D Sat Oct 31 09:23:28 2020
Start of data points
5.99355	219106
5.99980	217818
6.00605	238197
6.01232	225666
6.01857	222228
6.02482	227246
6.03108	244966
6.03733	252519
6.04358	257223
6.04985	247819
6.05610	252621
6.06235	300794
6.06862	319251
6.07487	299329
6.08112	258125
6.08738	261506
6.09363	435404
6.09988	889422
6.10615	1304564
6.11240	1213686
6.11865	757466
6.12492	445512
6.13117	320015
6.13742	272433
6.14367	293579
6.14993	416395
6.15618	725414
6.16243	1118742
6.16870	1306232
6.17495	1039140
6.18120	640109
6.18747	384420
6.19372	278740
6.19997	246169
6.20623	218253
6.21248	215098
6.21873	216713
6.22500	209468
6.23125	197894
6.23750	187223
6.24377	182940
6.25002	163303
6.25627	165871
6.26253	168208
6.26878	179533
6.27503	178078
6.28130	174000
6.28755	174656
6.29380	211494
6.30007	311736
6.30632	547717
6.31257	998695
6.31883	1855377
6.32508	4121819
6.33133	9086916
6.33760	1.508105E+07
6.34385	1.802348E+07
6.35010	1.30292E+07
6.35637	4646688
6.36262	966174
6.36887	320858
6.37512	246552
6.38138	233445
6.38763	222879
6.39388	243634
6.40015	323490
6.40640	530230
6.41265	760582
6.41892	854777
6.42517	893675
6.43142	1010370
6.43768	963102
6.44393	883883
6.45018	1608209
6.45645	4203302
6.46270	9754328
6.46895	1.801401E+07
6.47522	2.647732E+07
6.48147	3.349212E+07
6.48772	3.897242E+07
6.49398	4.314904E+07
6.50023	4.579354E+07
6.50648	4.666073E+07
6.51275	4.651927E+07
6.51900	4.562276E+07
6.52525	4.424485E+07
6.53152	4.295419E+07
6.53777	4.471244E+07
6.54402	1.076739E+07
6.55028	1275207
6.55653	1131866
6.56278	1180153
6.56905	1425663
6.57530	1972089
6.58155	2518420
6.58780	2350652
6.59407	1426645
6.60032	660151
6.60657	387217
6.61283	330305
6.61908	312372
6.62533	300873
6.63160	309869
6.63785	326645
6.64410	315768
6.65037	305106
6.65662	288226
6.66287	324496
6.66913	411666
6.67538	497601
6.68163	453767
6.68790	365680
6.69415	309933
6.70040	284574
6.70667	290425
6.71292	313232
6.71917	333125
6.72543	342646
6.73168	353522
6.73793	359379
6.74420	376697
6.75045	378323
6.75670	375098
6.76297	376540
6.76922	382297
6.77547	384500
6.78173	386699
6.78798	392247
6.79423	420314
6.80050	443957
6.80675	475099
6.81300	504101
6.81925	499627
6.82552	496316
6.83177	487182
6.83802	518056
6.84428	560223
6.85053	618423
6.85678	589767
6.86305	532728
6.86930	510241
6.87555	573367
6.88182	711465
6.88807	844301
6.89432	822176
6.90058	678712
6.90683	563587
6.91308	497976
6.91935	470969
6.92560	459174
6.93185	444515
6.93812	445271
6.94437	441269
6.95062	424212
6.95688	412838
6.96313	394286
6.96938	379394
6.97565	379346
6.98190	380313
6.98815	365900
6.99442	350287
7.00067	333921
7.00692	320756
7.01318	336004
7.01943	423701
7.02568	750277
7.03193	1781979
7.03820	4274928
7.04445	8234943
7.05070	1.120234E+07
7.05697	9951848
7.06322	5482703
7.06947	1891050
7.07573	554529
7.08198	266613
7.08823	216930
7.09450	204623
7.10075	186003
7.10700	182829
7.11327	171746
7.11952	166303
7.12577	158271
7.13203	180065
7.13828	252779
7.14453	376082
7.15080	517717
7.15705	520092
7.16330	356853
7.16957	218486
7.17582	157801
7.18207	140865
7.18833	140419
7.19458	187569
7.20083	295890
7.20710	380076
7.21335	350672
7.21960	245075
7.22587	169161
7.23212	155145
7.23837	173427
7.24462	208606
7.25088	325255
7.25713	583375
7.26338	894562
7.26965	986821
7.27590	742215
7.28215	444175
7.28842	250934
7.29467	183533
7.30092	165866
7.30718	163672
7.31343	150123
7.31968	144010
7.32595	128965
7.33220	131601
7.33845	123488
7.34472	122785
7.35097	118152
7.35722	115446
7.36348	114485
7.36973	110125
7.37598	117309
7.38225	132791
7.38850	147658
7.39475	164778
7.40102	155797
7.40727	157474
7.41352	203609
7.41978	298343
7.42603	409210
7.43228	437408
7.43855	399565
7.44480	309167
7.45105	227215
7.45732	182396
7.46357	166219
7.46982	175579
7.47607	179437
7.48233	183424
7.48858	202773
7.49483	237417
7.50110	308159
7.50735	363319
7.51360	330741
7.51987	235587
7.52612	160823
7.53237	128309
7.53863	127383
7.54488	160744
7.55113	445696
7.55740	1801802
7.56365	5986265
7.56990	1.369884E+07
7.57617	2.213958E+07
7.58242	2.745911E+07
7.58867	2.551629E+07
7.59493	1.477455E+07
7.60118	5910140
7.60743	3478995
7.61370	2698235
7.61995	1770153
7.62620	1103181
7.63247	712042
7.63872	453258
7.64497	299976
7.65123	237048
7.65748	213965
7.66373	204609
7.67000	253924
7.67625	367528
7.68250	523498
7.68875	569326
7.69502	466357
7.70127	305286
7.70752	243452
7.71378	282363
7.72003	383656
7.72628	430044
7.73255	390657
7.73880	336114
7.74505	267367
7.75132	219273
7.75757	191294
7.76382	173414
7.77008	166718
7.77633	172634
7.78258	188561
7.78885	182055
7.79510	173289
7.80135	171501
7.80762	164922
7.81387	167586
7.82012	213240
7.82638	308488
7.83263	403329
7.83888	408056
7.84515	324359
7.85140	243280
7.85765	238391
7.86392	257145
7.87017	284090
7.87642	263033
7.88268	224385
7.88893	195357
7.89518	179437
7.90143	185818
7.90770	199048
7.91395	212840
7.92020	219556
