peakID,B,L,pValB,pValL,lowerB,lowerL,upperB,upperL
19.69,-0.145098074686294,-0.0802743600084847,0.282173195575143,0.551832212639214,-0.409581719344001,-0.344758004666196,0.119385569971413,0.184209284649227
19.8,-0.365368006472212,-0.237117082980929,0.00679090225555337,0.0788746217393211,-0.629851651129918,-0.50160072763864,-0.100884361814505,0.027366561676782
19.87,-0.140734759346906,0.0405999078055851,0.296895163101562,0.763457431517941,-0.405218404004613,-0.223883736852126,0.123748885310801,0.305083552463296
19.93,0.0935157532431613,0.0719883264173625,0.488209195543393,0.59361770166779,-0.170967891414546,-0.192495318240349,0.357999397900868,0.336471971075074
19.99,-0.608847106287606,-0.473836237502961,6.58064199811476e-06,0.000449200967360141,-0.873330750945313,-0.738319882160672,-0.3443634616299,-0.209352592845249
20.04,-0.21927270350646,-0.102535614838347,0.104149814311715,0.447247321718064,-0.483756348164166,-0.367019259496058,0.0452109411512468,0.161948029819365
20.09,-0.142154685249821,0.00587636246783914,0.292048906417063,0.965256453893755,-0.406638329907527,-0.258607282189872,0.122328959407886,0.27036000712555
20.14,-0.129300857121169,0.0205698551819258,0.337871869317005,0.87881375187985,-0.393784501778876,-0.243913789475785,0.135182787536538,0.285053499839637
20.24,-0.0482211533126812,0.0483611700468329,0.720766415363431,0.719989724400424,-0.312704797970388,-0.216122474610878,0.216262491345026,0.312844814704544
20.49,-0.429168421081361,-0.357027806924247,0.00147779656902424,0.00816434398099995,-0.693652065739068,-0.621511451581958,-0.164684776423654,-0.0925441622665358
20.73,-0.473008831136064,-0.440571610117978,0.000459646046389847,0.00110101307237503,-0.737492475793771,-0.70505525477569,-0.208525186478358,-0.176087965460267
20.78,-0.478185595691052,-0.495565939492508,0.000397845048947426,0.000242551692226356,-0.742669240348759,-0.76004958415022,-0.213701951033345,-0.231082294834797
21.02,-0.259768780358898,-0.318536407478557,0.054224088094653,0.018262839044246,-0.524252425016605,-0.583020052136269,0.00471486429880887,-0.054052762820846
21.31,-0.253766793560275,-0.0213638794975278,0.0600283282969947,0.874174061679758,-0.518250438217982,-0.285847524155239,0.0107168510974313,0.243119765160183
21.38,-0.167389545031507,0.373948727078805,0.214738864179172,0.00559815137333473,-0.431873189689214,0.109465082421094,0.0970940996261993,0.638432371736516
21.47,-0.322437497724259,-0.120465073291056,0.0168883697516768,0.3719133403743,-0.586921142381966,-0.384948717948767,-0.0579538530665528,0.144018571366655
21.59,-0.0998939097246269,0.0523299812471548,0.45903739495412,0.698097158858169,-0.364377554382333,-0.212153663410556,0.16458973493308,0.316813625904866
21.68,-0.156055433779295,0.0419064477691374,0.247415116409696,0.756083290472999,-0.420539078437002,-0.222577196888574,0.108428210878412,0.306390092426849
21.89,-0.217975024777979,-0.185289799246407,0.106214152258406,0.169665787559583,-0.482458669435685,-0.449773443904118,0.0465086198797281,0.079193845411304
22.08,-0.220524916454247,-0.143175809761775,0.102188156965297,0.288596820068305,-0.485008561111954,-0.407659454419486,0.0439587282034594,0.121307834895936
22.27,-0.227005277377937,-0.112101643019347,0.0925019085936335,0.406023984996555,-0.491488922035644,-0.376585287677058,0.0374783672797695,0.152382001638364
22.37,-0.119203266749729,-0.721525799925312,0.376942676271255,9.40217869529587e-08,-0.383686911407436,-0.986009444583023,0.145280377907978,-0.457042155267601
22.47,-0.373464037125483,-0.0878401114936448,0.00566012025961135,0.51498626805644,-0.63794768178319,-0.352323756151356,-0.108980392467776,0.176643533164067
22.56,-0.135605147415862,0.0798756305359879,0.314848806191747,0.553809416244057,-0.400088792073569,-0.184608014121723,0.128878497241844,0.344359275193699
22.68,-0.297073600179648,0.156293366819447,0.0277132187980487,0.246695191165476,-0.561557244837355,-0.108190277838264,-0.0325899555219418,0.420777011477158
22.74,-0.166356635699626,0.0309462273849096,0.217581090231872,0.818568044189546,-0.430840280357332,-0.233537417272802,0.098127008958081,0.295429872042621
22.82,0.0634900155006372,0.020144815361363,0.637918793405315,0.881299092299582,-0.20099362915707,-0.244338829296348,0.327973660158344,0.284628460019074
22.92,-0.30729256255247,-0.0522276989335076,0.0227866767490031,0.698658313077666,-0.571776207210177,-0.316711343591219,-0.0428089178947633,0.212255945724204
22.99,-0.180771610270933,-0.0678523876073317,0.180310329932428,0.615002912233215,-0.44525525492864,-0.332336032265043,0.0837120343867734,0.196631257050379
23.09,-0.48812453231024,0.0475377952422938,0.000300360616548332,0.724561214581396,-0.752608176967946,-0.216945849415417,-0.223640887652533,0.312021439900005
23.18,-0.203301383811901,-0.00678758063385315,0.131879310274624,0.95987318683917,-0.467785028469608,-0.271271225291564,0.0611822608458053,0.257696064023858
23.32,-0.264881476807071,0.0572028468065676,0.0496565644590775,0.671559158273914,-0.529365121464777,-0.207280797851144,-0.000397832149364124,0.321686491464279
23.53,-0.531460979827022,-0.224516319437005,8.30981694128747e-05,0.0961311182304407,-0.795944624484728,-0.488999964094716,-0.266977335169315,0.0399673252207061
23.59,-0.275911977184585,1.06957032490323,0.040893639818761,2.91396825249143e-15,-0.540395621842291,0.805086680245521,-0.0114283325268779,1.33405396956094
23.74,-0.295472072038184,0.0270322942150769,0.0285632300710336,0.841186927666271,-0.559955716695891,-0.237451350442634,-0.0309884273804776,0.291515938872788
23.83,-0.244005124545216,-0.124751472806985,0.0705632931646304,0.355141458727215,-0.508488769202923,-0.389235117464696,0.0204785201124906,0.139732171850726
23.9,-0.246680501628327,-0.0404714184163524,0.0675352281639056,0.764183801639217,-0.511164146286034,-0.304955063074064,0.0178031430293795,0.224012226241359
24.01,0.107065607208174,0.0640309014721383,0.427436229860261,0.635058006629774,-0.157418037449532,-0.200452743185573,0.371549251865881,0.328514546129849
24.13,0.104196138745965,0.0721710922812906,0.439925362841527,0.59268059873144,-0.160287505911742,-0.19231255237642,0.368679783403671,0.336654736939002
24.25,0.025183308153963,0.0288869809058437,0.851919345828909,0.830451003414356,-0.239300336503744,-0.235596663751868,0.28966695281167,0.293370625563555
